"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:47:328 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Technology","Separation-at-home","nmbr-weeks-pickup-pmd","general-regionbin-size","number-of-households","nmbr-weeks-pickup-gen","pmd-regionbin-size","[step]","recycle-ratio"
"5","Basic","true","2","400","26","2","275","725","0.281591582719065"
"1","Basic","true","2","200","26","2","275","514","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","726","0.36604381815719655"
"5","Basic","true","2","400","26","2","275","727","0.36604381815719655"
"5","Basic","true","2","400","26","2","275","728","0.3495256030757209"
"1","Basic","true","2","200","26","2","275","515","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","729","0.3495256030757209"
"5","Basic","true","2","400","26","2","275","730","0.31419418166301516"
"5","Basic","true","2","400","26","2","275","731","0.31419418166301516"
"5","Basic","true","2","400","26","2","275","732","0.3446376249833759"
"1","Basic","true","2","200","26","2","275","516","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","733","0.3446376249833759"
"5","Basic","true","2","400","26","2","275","734","0.3446376249833759"
"5","Basic","true","2","400","26","2","275","735","0.3446376249833759"
"5","Basic","true","2","400","26","2","275","736","0.28375976980404216"
"5","Basic","true","2","400","26","2","275","737","0.28375976980404216"
"1","Basic","true","2","200","26","2","275","517","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","738","0.3101776095280843"
"5","Basic","true","2","400","26","2","275","739","0.3101776095280843"
"5","Basic","true","2","400","26","2","275","740","0.3101776095280843"
"5","Basic","true","2","400","26","2","275","741","0.3101776095280843"
"1","Basic","true","2","200","26","2","275","518","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","742","0.37607981648072314"
"5","Basic","true","2","400","26","2","275","743","0.37607981648072314"
"5","Basic","true","2","400","26","2","275","744","0.37607981648072314"
"1","Basic","true","2","200","26","2","275","519","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","745","0.37607981648072314"
"5","Basic","true","2","400","26","2","275","746","0.34359748116978966"
"5","Basic","true","2","400","26","2","275","747","0.34359748116978966"
"5","Basic","true","2","400","26","2","275","748","0.34359748116978966"
"5","Basic","true","2","400","26","2","275","749","0.34359748116978966"
"5","Basic","true","2","400","26","2","275","750","0.31630792969811317"
"5","Basic","true","2","400","26","2","275","751","0.31630792969811317"
"5","Basic","true","2","400","26","2","275","752","0.271389918150826"
"5","Basic","true","2","400","26","2","275","753","0.271389918150826"
"5","Basic","true","2","400","26","2","275","754","0.3686405914074337"
"5","Basic","true","2","400","26","2","275","755","0.3686405914074337"
"1","Basic","true","2","200","26","2","275","520","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","756","0.315675462951589"
"5","Basic","true","2","400","26","2","275","757","0.315675462951589"
"5","Basic","true","2","400","26","2","275","758","0.342967870840574"
"1","Basic","true","2","200","26","2","275","521","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","759","0.342967870840574"
"5","Basic","true","2","400","26","2","275","760","0.3148306583191222"
"5","Basic","true","2","400","26","2","275","761","0.3148306583191222"
"5","Basic","true","2","400","26","2","275","762","0.3148306583191222"
"1","Basic","true","2","200","26","2","275","522","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","763","0.3148306583191222"
"5","Basic","true","2","400","26","2","275","764","0.2683143846120711"
"1","Basic","true","2","200","26","2","275","523","0.39675095200005006"
"5","Basic","true","2","400","26","2","275","765","0.2683143846120711"
"1","Basic","true","2","200","26","2","275","524","0.33639998950361566"
"5","Basic","true","2","400","26","2","275","766","0.3771748206729355"
"5","Basic","true","2","400","26","2","275","767","0.3771748206729355"
"1","Basic","true","2","200","26","2","275","525","0.33639998950361566"
"5","Basic","true","2","400","26","2","275","768","0.3771748206729355"
"5","Basic","true","2","400","26","2","275","769","0.3771748206729355"
"5","Basic","true","2","400","26","2","275","770","0.31943586681935654"
"5","Basic","true","2","400","26","2","275","771","0.31943586681935654"
"1","Basic","true","2","200","26","2","275","526","0.33639998950361566"
"5","Basic","true","2","400","26","2","275","772","0.2623165262411706"
"5","Basic","true","2","400","26","2","275","773","0.2623165262411706"
"5","Basic","true","2","400","26","2","275","774","0.2623165262411706"
"1","Basic","true","2","200","26","2","275","527","0.33639998950361566"
"5","Basic","true","2","400","26","2","275","775","0.2623165262411706"
"5","Basic","true","2","400","26","2","275","776","0.3228017076133295"
"5","Basic","true","2","400","26","2","275","777","0.3228017076133295"
"5","Basic","true","2","400","26","2","275","778","0.3335647137059277"
"5","Basic","true","2","400","26","2","275","779","0.3335647137059277"
"5","Basic","true","2","400","26","2","275","780","0.27565698163234165"
"1","Basic","true","2","200","26","2","275","528","0.3403764609867242"
"5","Basic","true","2","400","26","2","275","781","0.27565698163234165"
"5","Basic","true","2","400","26","2","275","782","0.3991632367411195"
"5","Basic","true","2","400","26","2","275","783","0.3991632367411195"
"5","Basic","true","2","400","26","2","275","784","0.32428747314899226"
"5","Basic","true","2","400","26","2","275","785","0.32428747314899226"
"5","Basic","true","2","400","26","2","275","786","0.28142960857928423"
"5","Basic","true","2","400","26","2","275","787","0.28142960857928423"
"5","Basic","true","2","400","26","2","275","788","0.26405749990765154"
"1","Basic","true","2","200","26","2","275","529","0.3403764609867242"
"5","Basic","true","2","400","26","2","275","789","0.26405749990765154"
"5","Basic","true","2","400","26","2","275","790","0.2791840770544635"
"5","Basic","true","2","400","26","2","275","791","0.2791840770544635"
"5","Basic","true","2","400","26","2","275","792","0.3714182599422797"
"1","Basic","true","2","200","26","2","275","530","0.3886072122705735"
"5","Basic","true","2","400","26","2","275","793","0.3714182599422797"
"5","Basic","true","2","400","26","2","275","794","0.2703973575294203"
"5","Basic","true","2","400","26","2","275","795","0.2703973575294203"
"5","Basic","true","2","400","26","2","275","796","0.2703973575294203"
"5","Basic","true","2","400","26","2","275","797","0.2703973575294203"
"1","Basic","true","2","200","26","2","275","531","0.3886072122705735"
"5","Basic","true","2","400","26","2","275","798","0.280369162387517"
"5","Basic","true","2","400","26","2","275","799","0.280369162387517"
"5","Basic","true","2","400","26","2","275","800","0.3040588130624608"
"1","Basic","true","2","200","26","2","275","532","0.3886072122705735"
"5","Basic","true","2","400","26","2","275","801","0.3040588130624608"
"5","Basic","true","2","400","26","2","275","802","0.25778719793684"
"5","Basic","true","2","400","26","2","275","803","0.25778719793684"
"1","Basic","true","2","200","26","2","275","533","0.3886072122705735"
"5","Basic","true","2","400","26","2","275","804","0.3141972899515974"
"5","Basic","true","2","400","26","2","275","805","0.3141972899515974"
"5","Basic","true","2","400","26","2","275","806","0.35915467385062605"
"5","Basic","true","2","400","26","2","275","807","0.35915467385062605"
"1","Basic","true","2","200","26","2","275","534","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","808","0.37209105067998316"
"5","Basic","true","2","400","26","2","275","809","0.37209105067998316"
"5","Basic","true","2","400","26","2","275","810","0.29624384856030245"
"1","Basic","true","2","200","26","2","275","535","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","811","0.29624384856030245"
"5","Basic","true","2","400","26","2","275","812","0.325837818830388"
"5","Basic","true","2","400","26","2","275","813","0.325837818830388"
"1","Basic","true","2","200","26","2","275","536","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","814","0.325837818830388"
"5","Basic","true","2","400","26","2","275","815","0.325837818830388"
"5","Basic","true","2","400","26","2","275","816","0.325837818830388"
"5","Basic","true","2","400","26","2","275","817","0.325837818830388"
"5","Basic","true","2","400","26","2","275","818","0.27981715335950147"
"5","Basic","true","2","400","26","2","275","819","0.27981715335950147"
"5","Basic","true","2","400","26","2","275","820","0.2968193067485944"
"5","Basic","true","2","400","26","2","275","821","0.2968193067485944"
"5","Basic","true","2","400","26","2","275","822","0.3444128132801291"
"5","Basic","true","2","400","26","2","275","823","0.3444128132801291"
"5","Basic","true","2","400","26","2","275","824","0.3444128132801291"
"1","Basic","true","2","200","26","2","275","537","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","825","0.3444128132801291"
"5","Basic","true","2","400","26","2","275","826","0.34407016149918457"
"5","Basic","true","2","400","26","2","275","827","0.34407016149918457"
"5","Basic","true","2","400","26","2","275","828","0.3460454634528401"
"1","Basic","true","2","200","26","2","275","538","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","829","0.3460454634528401"
"5","Basic","true","2","400","26","2","275","830","0.28509898809201223"
"5","Basic","true","2","400","26","2","275","831","0.28509898809201223"
"5","Basic","true","2","400","26","2","275","832","0.3740744264858876"
"1","Basic","true","2","200","26","2","275","539","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","833","0.3740744264858876"
"5","Basic","true","2","400","26","2","275","834","0.3160762318542886"
"5","Basic","true","2","400","26","2","275","835","0.3160762318542886"
"5","Basic","true","2","400","26","2","275","836","0.2792407353292549"
"1","Basic","true","2","200","26","2","275","540","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","837","0.2792407353292549"
"5","Basic","true","2","400","26","2","275","838","0.2643617080766178"
"5","Basic","true","2","400","26","2","275","839","0.2643617080766178"
"5","Basic","true","2","400","26","2","275","840","0.31452197686313715"
"5","Basic","true","2","400","26","2","275","841","0.31452197686313715"
"1","Basic","true","2","200","26","2","275","541","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","842","0.37646617304218544"
"5","Basic","true","2","400","26","2","275","843","0.37646617304218544"
"5","Basic","true","2","400","26","2","275","844","0.3109741510757831"
"5","Basic","true","2","400","26","2","275","845","0.3109741510757831"
"1","Basic","true","2","200","26","2","275","542","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","846","0.3109741510757831"
"5","Basic","true","2","400","26","2","275","847","0.3109741510757831"
"5","Basic","true","2","400","26","2","275","848","0.31627137792303367"
"1","Basic","true","2","200","26","2","275","543","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","849","0.31627137792303367"
"5","Basic","true","2","400","26","2","275","850","0.2759641291033803"
"5","Basic","true","2","400","26","2","275","851","0.2759641291033803"
"1","Basic","true","2","200","26","2","275","544","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","852","0.3470662684793778"
"5","Basic","true","2","400","26","2","275","853","0.3470662684793778"
"5","Basic","true","2","400","26","2","275","854","0.3470662684793778"
"5","Basic","true","2","400","26","2","275","855","0.3470662684793778"
"1","Basic","true","2","200","26","2","275","545","0.39466456393301214"
"5","Basic","true","2","400","26","2","275","856","0.31102148795606177"
"5","Basic","true","2","400","26","2","275","857","0.31102148795606177"
"5","Basic","true","2","400","26","2","275","858","0.3460563066607819"
"5","Basic","true","2","400","26","2","275","859","0.3460563066607819"
"5","Basic","true","2","400","26","2","275","860","0.280831507042584"
"5","Basic","true","2","400","26","2","275","861","0.280831507042584"
"5","Basic","true","2","400","26","2","275","862","0.31530944600994215"
"5","Basic","true","2","400","26","2","275","863","0.31530944600994215"
"5","Basic","true","2","400","26","2","275","864","0.31677358537333683"
"5","Basic","true","2","400","26","2","275","865","0.31677358537333683"
"5","Basic","true","2","400","26","2","275","866","0.3204204557105037"
"1","Basic","true","2","200","26","2","275","546","0.33646828883695046"
"5","Basic","true","2","400","26","2","275","867","0.3204204557105037"
"5","Basic","true","2","400","26","2","275","868","0.3170099330170914"
"5","Basic","true","2","400","26","2","275","869","0.3170099330170914"
"1","Basic","true","2","200","26","2","275","547","0.33646828883695046"
"5","Basic","true","2","400","26","2","275","870","0.3142552172066093"
"1","Basic","true","2","200","26","2","275","548","0.33646828883695046"
"5","Basic","true","2","400","26","2","275","871","0.3142552172066093"
"5","Basic","true","2","400","26","2","275","872","0.35128435432254035"
"5","Basic","true","2","400","26","2","275","873","0.35128435432254035"
"1","Basic","true","2","200","26","2","275","549","0.33646828883695046"
